epoch,train_loss,eval_loss,eval_top1,eval_top5,lr
36,3.6563961799328144,2.154397328567505,45.23,76.51,0.09648917541198312
37,3.6511556558119946,2.196618734741211,44.31,75.28,0.0962938998875757
38,3.625009597876133,2.107321823120117,46.7,76.83,0.09609354826366709
39,3.5978262088237662,2.1671388404846192,44.7,76.24,0.09588814251107064
40,3.589801618991754,2.2149338966369627,46.17,76.94,0.09567770515484184
41,3.6079889664283167,2.2224138511657716,45.45,77.69,0.09546225927180821
42,3.5859831113081713,1.9482005214691163,51.06,80.96,0.09524182848803865
43,3.594215588691907,2.0646671195983886,49.72,80.37,0.09501643697625267
44,3.55881613951463,1.8867363304138183,51.87,81.47,0.09478610945316945
45,3.535822004538316,1.8760830493927,52.31,82.53,0.09455087117679745
46,3.4976183714010776,2.050865970993042,49.04,79.06,0.09431074794366458
47,3.527568538983663,1.9760531787872315,51.29,80.61,0.09406576608598928
48,3.5407853884574694,1.8975212406158448,53.34,83.15,0.09381595246879296
49,3.4981280656961293,1.8586600032806397,52.67,82.66,0.09356133448695388
50,3.5028692068197786,1.9619485919952393,52.79,82.32,0.093301940062203
51,3.471023142643464,1.8832283178329468,52.48,82.34,0.09303779764006216
52,3.482390138430473,1.822262042236328,55.17,84.06,0.09276893618672453
53,3.4268454160445776,1.8340722068786621,53.98,82.79,0.09249538518587827
54,3.442067312582945,1.8326196481704713,54.43,83.99,0.09221717463547324
55,3.4410527895658443,1.8210980730056763,54.93,84.6,0.09193433504443148
56,3.4262009345568143,1.92136044216156,53.85,82.91,0.09164689742930143
57,3.429294622861422,1.7690360120773316,56.4,85.1,0.09135489331085672
58,3.3937584785314705,1.7609152080535888,55.2,83.58,0.09105835471063954
59,3.3962630742635485,1.7880943410873413,55.73,84.03,0.09075731414744907
60,3.434774325444148,1.7493501472473145,57.2,85.1,0.0904518046337755
61,3.421345884983356,1.7102439346313476,57.65,85.76,0.09014185967217977
62,3.4049858374473376,1.7836790033340455,57.53,84.98,0.0898275132516197
63,3.3940213136183908,1.7930281772613526,57.36,85.19,0.08950879984372263
64,3.3348740076407406,1.7891307907104492,57.24,84.74,0.08918575439900536
65,3.395732280535576,1.662000577545166,59.35,86.57,0.08885841234304126
66,3.3668032236588306,1.7878372638702393,56.52,85.42,0.08852680957257558
67,3.3016676230308337,1.6411140762329102,58.24,86.12,0.08819098245158895
68,3.3263261397679647,1.618977942276001,59.04,86.54,0.08785096780730957
69,3.3478008129657844,1.7522934335708618,57.7,84.47,0.08750680292617483
70,3.331915357785347,1.6265485706329346,60.14,86.83,0.08715852554974234
71,3.2842859763365526,1.6769198163986205,57.72,85.67,0.08680617387055112
72,3.3295692468300846,1.6355683654785156,59.39,86.33,0.08644978652793348
73,3.322472031911214,1.656719744682312,59.97,86.8,0.08608940260377762
74,3.2956022519331714,1.5668906730651855,60.41,87.26,0.085725061618242
75,3.3002642509264826,1.5532356922149657,60.35,87.11,0.08535680352542145
76,3.308351511832995,1.6233250148773193,60.52,86.64,0.08498466870896572
77,3.295204839339623,1.5725149278640747,59.74,87.14,0.08460869797765098
78,3.3069961700683983,1.558150324821472,61.54,87.62,0.0842289325609048
79,3.264347744599367,1.5847623538970947,60.63,87.73,0.08384541410428463
80,3.256907768127246,1.5164108503341676,62.55,88.39,0.08345818466491112
81,3.250589236846337,1.6131248609542848,61.36,87.34,0.08306728670685598
82,3.2471694799569937,1.5686246990203858,61.08,87.47,0.08267276309648533
83,3.244581920672686,1.5162046466827392,61.77,88.08,0.08227465709775891
84,3.2531154247430654,1.564381526184082,61.94,88.01,0.08187301236748575
85,3.2578944701414843,1.5600711017608642,63.17,88.48,0.08146787295053663
86,3.2238047196314885,1.5750915069580078,63.14,88.63,0.08105928327501413
87,3.2619189207370463,1.5987900714874268,61.72,87.5,0.08064728814738056
88,3.2234983156888912,1.5053395027160645,63.62,88.9,0.08023193274754445
89,3.230903355891888,1.505199645805359,63.2,88.62,0.07981326262390596
90,3.200428303694114,1.5246345642089845,62.57,88.12,0.0793913236883622
91,3.225011920928955,1.4424080389022826,63.47,88.91,0.07896616221127223
92,3.240056489675473,1.4396715047836304,64.51,89.42,0.07853782481638318
93,3.2154564851369614,1.573970239830017,63.31,88.62,0.07810635847571729
94,3.2229494840670854,1.568296950149536,63.89,88.99,0.077671810504421
95,3.209670673883878,1.5167465553283692,63.81,88.79,0.07723422855557628
96,3.201680880937821,1.4933476133346557,63.77,89.49,0.07679366061497493
97,3.202482413022946,1.440287338066101,65.02,89.54,0.0763501549958564
98,3.206582181270306,1.4294778852462768,65.53,89.99,0.07590376033360965
99,3.1891471691620654,1.4119297428131103,65.5,89.6,0.07545452558043982
100,3.1839630744396112,1.446089868736267,65.22,89.97,0.0750025
101,3.16157705783844,1.4142153495788574,65.23,89.72,0.07454773316198897
102,3.1466563964501404,1.4715100784301758,65.9,90.1,0.07409027493671526
103,3.223450345870776,1.373346555519104,65.71,89.67,0.07363017548962836
104,3.1744082652605496,1.3635169095993043,66.1,89.98,0.0731674852758175
105,3.1658340820899378,1.38505458984375,65.5,90.08,0.07270225503447865
106,3.1422480289752666,1.4399837175369263,65.38,89.56,0.07223453578335046
107,3.170180914952205,1.4198718971252442,67.01,90.51,0.07176437881311952
108,3.1530025396591577,1.4132224740982056,66.26,90.07,0.07129183568179581
109,3.147363113745665,1.3718656436920167,66.86,90.02,0.07081695820905877
110,3.1054478089014688,1.3776693853378297,66.87,90.41,0.07033979847057463
111,3.133456664207654,1.4381852542877198,65.83,89.87,0.06986040879228586
112,3.1773385769281632,1.3913285863876343,66.9,90.79,0.06937884174467289
113,3.129292925198873,1.33687545337677,67.62,90.83,0.06889515013698927
114,3.1785698756193503,1.4366383241653442,66.04,89.41,0.06840938701147048
115,3.1636058538387983,1.431252133369446,66.58,89.89,0.06792160563751728
116,3.1182635215612557,1.3870317672729493,66.82,90.47,0.06743185950585416
117,3.0996782260063367,1.2684012870788575,68.22,90.89,0.06694020232266336
118,3.0957717437010546,1.3371768159866333,67.03,90.58,0.06644668800369546
119,3.107544928941971,1.2875922054290772,67.26,90.79,0.06595137066835702
120,3.110100646508046,1.3502047132492065,66.43,90.12,0.0654543046337755
121,3.085099833439558,1.3549764646530151,67.95,90.53,0.06495554440884306
122,3.060806900415665,1.3987389038085938,66.65,90.31,0.06445514468823886
123,3.0785676002502442,1.383579226875305,66.01,90.11,0.06395316034643128
124,3.0697325076812354,1.3597108083724976,67.25,90.54,0.0634496464316602
125,3.118145459737533,1.2798021730422973,68.99,91.31,0.06294465815990054
126,3.122056580812503,1.295591658782959,67.22,90.78,0.06243825090880692
127,3.0816806291922543,1.4042754829406738,68.36,90.99,0.06193048021164116
128,3.0392024584305593,1.3567409481048585,68.44,90.92,0.06142140175118225
129,3.104946026435265,1.343762047767639,67.82,90.59,0.060911071353620165
130,3.069846485211299,1.3632257564544679,67.88,90.73,0.06039954498243389
131,3.119836536431924,1.279085598564148,69.39,91.71,0.059886878732254414
132,3.111887152989705,1.2928108484268188,69.19,91.53,0.05937312882271332
133,3.084652535731976,1.3129088304519654,68.06,91.1,0.058858351592277584
134,3.089115581756983,1.3110311529159546,69.0,91.13,0.05834260349207154
135,3.0513642170490365,1.2820482971191407,69.77,91.95,0.057825941079686353
136,3.0386219098017766,1.2630872573852538,69.49,92.01,0.057308421012977784
137,3.031026274118668,1.3380807651519775,68.48,90.9,0.056790100043853056
138,3.0607623228659997,1.2883049900054933,69.86,91.99,0.0562710350120474
139,3.0312257387699226,1.3441254150390625,69.52,92.14,0.05575128283889088
140,3.002853897901682,1.281574199295044,69.72,92.09,0.055230900521066356
141,3.05374499467703,1.319050666999817,69.92,92.21,0.054709945124359144
142,3.017428022164565,1.2675394605636596,69.84,91.81,0.054188473777399125
143,2.9481389712064696,1.2277288473129273,70.16,92.26,0.05366654366539596
144,3.0004557236646994,1.3072453159332276,69.0,91.61,0.053144212023868036
145,2.992463422432924,1.2746115209579467,69.7,92.06,0.05262153613236599
146,3.01276896916903,1.2476667790412903,69.91,92.01,0.05209857330819135
147,3.011734812687605,1.2677143882751465,70.5,92.35,0.05157538090011102
148,3.0059533498226068,1.3499419216156006,69.35,91.43,0.051052016282068444
149,2.962867802228683,1.248375265312195,69.76,91.76,0.050528536846891715
150,3.0147105681590545,1.3171481594085694,69.22,91.64,0.05000500000000001
151,3.028625744122725,1.200996764755249,71.18,92.48,0.0494814631531083
152,2.986871734032264,1.295791305732727,69.93,91.87,0.04895798371793159
153,2.9892522463431725,1.271444884109497,70.75,92.43,0.048434619099888984
154,2.9615585648096525,1.2289438398361205,70.2,91.99,0.04791142669180867
155,2.9927595156889697,1.2080511686325073,71.3,92.73,0.04738846386763403
156,2.9796400559254184,1.2418310157775878,72.22,92.85,0.046865787976131994
157,3.002116927733788,1.2711430988311767,71.21,92.52,0.04634345633460407
158,2.941012639877124,1.2398646110534668,72.35,92.66,0.04582152622260089
159,2.935192829523331,1.2285114129066468,71.77,92.57,0.045300054875640886
160,2.974945829159174,1.2918419746398926,71.29,92.21,0.04477909947893368
161,2.9315598524533786,1.1751578336715698,71.46,92.6,0.04425871716110915
162,2.9907131250088033,1.163177901649475,71.99,92.35,0.04373896498795262
163,2.9937390443606255,1.2411695985794067,71.22,92.2,0.04321989995614696
164,2.893944135384682,1.2139636365890503,72.23,92.75,0.04270157898702225
165,2.9685745590772386,1.1710813056945801,71.9,92.32,0.042184058920313676
166,2.903107500076294,1.2298069972991943,71.78,92.25,0.041667396507928466
167,2.9376265996541733,1.1416759527206422,71.81,92.7,0.041151648407722445
168,2.9692643770804774,1.2447731170654297,72.25,92.56,0.040636871177286704
169,2.9068558876331037,1.2286455291748046,71.69,92.83,0.040123121267745594
170,2.932702494584597,1.1284261484146119,71.83,92.5,0.039610455017566125
171,2.9583006131343352,1.166863326358795,72.43,92.84,0.039098928646379864
172,2.955372276367285,1.2445125373840331,72.13,92.51,0.03858859824881778
173,2.9333385375829844,1.161982007789612,73.24,93.32,0.038079519788358863
174,2.9137734593489233,1.191683080291748,72.43,93.12,0.037571749091193096
175,2.910947519387954,1.3172010444641113,71.87,92.32,0.037065341840099485
176,2.969520441079751,1.1698071651458741,72.8,92.94,0.03656035356833981
177,2.933149311787043,1.1410735340118408,73.46,93.04,0.036056839653568734
178,2.920249464878669,1.1801004127502441,72.92,93.08,0.03555485531176114
179,2.897789506423168,1.1737512126922607,73.01,92.77,0.035054455591156955
180,2.875310044410901,1.1603602466583252,73.36,93.46,0.03455569536622451
181,2.8602153808642656,1.1018044845581054,73.08,93.37,0.034058629331643
182,2.90555432729232,1.0942017914772033,73.6,93.44,0.03356331199630454
183,2.901216490757771,1.1186670022964478,72.85,93.03,0.033069797677336664
184,2.907543286299094,1.188533822631836,73.39,93.31,0.03257814049414586
185,2.8474410203786995,1.1464852591514587,72.59,93.11,0.03208839436248273
186,2.8130501649318598,1.1540837064743041,73.3,93.23,0.03160061298852954
187,2.8633758859756666,1.1342546323776246,73.69,93.13,0.031114849863010732
188,2.8648877654320155,1.0991236696243285,73.04,93.38,0.030631158255327116
189,2.875498937643491,1.1533589376449584,73.75,93.35,0.03014959120771414
190,2.877288019657135,1.1437694383621215,73.78,93.36,0.02967020152942537
191,2.8431156027011384,1.187882720375061,73.9,93.26,0.029193041790941253
192,2.9188260778402673,1.1544210596084594,73.58,93.27,0.028718164318204193
193,2.8754349063604305,1.1914374416351319,73.86,93.16,0.028245621186880492
194,2.832124260144356,1.093614783859253,74.35,93.83,0.027775464216649566
195,2.806163986829611,1.0875694721221925,74.5,93.66,0.027307744965521363
196,2.852612580702855,1.1400288884162904,74.47,93.72,0.026842514724182528
197,2.8270097436049046,1.085106146621704,73.88,93.56,0.02637982451037165
198,2.7921756444833217,1.0938952423095702,75.11,93.89,0.02591972506328474
199,2.8934680721698665,1.1332121961593629,74.43,93.56,0.025462266838011036
200,2.7967558417564784,1.1605573621749878,74.14,93.34,0.02500749999999999
201,2.8619906648611413,1.1604160316467285,74.31,93.64,0.02455547441956019
202,2.8098643990663383,1.0925177415847778,75.13,93.86,0.024106239666390365
203,2.8680830173003367,1.1154193528175353,74.92,93.98,0.023659845004143604
204,2.7967982628406625,1.0915042531967163,74.24,93.73,0.023216339385025073
205,2.8429937662222446,1.0892394746780396,74.87,93.92,0.022775771444423738
206,2.7607014335118807,1.096044128227234,74.14,93.2,0.02233818949557902
207,2.8410923581856946,1.0932124647140502,75.28,93.73,0.021903641524282744
208,2.8169594364288524,1.1467916316986084,75.03,93.89,0.021472175183616844
209,2.8310049060063482,1.0640326776504516,75.37,93.91,0.021043837788727766
210,2.812907517261994,1.0750626565933228,75.14,93.99,0.020618676311637812
211,2.747953910094041,1.066363342857361,75.79,93.83,0.020196737376094034
212,2.784271845145103,1.1177309681892396,75.27,94.0,0.01977806725245557
213,2.7770989008438893,1.0812227069854736,75.63,94.06,0.019362711852619452
214,2.7726578816389424,1.065092887210846,75.11,93.86,0.018950716724985876
215,2.8127687316674455,1.1603499897003173,75.05,94.09,0.018542127049463387
216,2.7371047319510042,1.0395183265686034,75.55,94.03,0.018136987632514256
217,2.756484260620215,1.0932843132972718,75.53,93.89,0.017735342902241102
218,2.78482025097578,1.0312679870605468,75.88,94.33,0.017337236903514693
219,2.7834984709054997,1.1279559028625488,75.16,93.99,0.016942713293144018
220,2.7446764894020865,1.0223865560531615,75.7,93.97,0.016551815335088885
221,2.7422181642972507,1.0563041090011596,75.28,94.33,0.016164585895715382
222,2.7567802178554044,1.0868653232574463,75.54,93.99,0.015781067439095207
223,2.6908318058038367,1.1017941019058228,76.07,94.33,0.015401302022349019
224,2.761707828289423,1.068918046951294,76.39,94.43,0.015025331291034292
225,2.6853929058099406,1.0116530996322632,76.19,94.25,0.01465319647457856
226,2.715144874805059,1.065748811340332,75.8,94.29,0.014284938381758008
227,2.767669815894885,0.9868073230743408,76.33,94.2,0.013920597396222385
228,2.697493222432259,0.9975394493103027,76.95,94.61,0.013560213472066542
229,2.7283128334925726,0.9933246723175049,76.74,94.67,0.0132038261294489
230,2.7211465514623203,1.0264056159973145,76.3,94.31,0.01285147445025767
231,2.723145182010455,1.0879416841506957,76.79,94.52,0.012503197073825174
232,2.7392646052898506,1.0619790555953978,76.5,94.22,0.012159032192690445
233,2.7318208162601176,0.9642298645019531,77.07,94.72,0.011819017548411062
234,2.7273565414624334,1.0958579473495484,76.22,94.41,0.011483190427424423
235,2.7058753261199366,1.0343764923095704,76.43,94.37,0.01115158765695874
236,2.6887805226521615,0.9699669878959656,76.74,94.57,0.010824245600994643
237,2.6947424210034883,1.0640557489395142,76.75,94.35,0.01050120015627737
238,2.747591747993078,1.0388440461158752,76.57,94.49,0.010182486748380308
239,2.6435017928099023,1.0658296630859374,76.89,94.74,0.009868140327820239
240,2.685145407762283,1.005570491886139,76.56,94.75,0.009558195366224508
241,2.7036590533378795,1.0676785722732545,77.25,94.52,0.009252685852550928
242,2.686952825081654,0.9888149496078491,77.01,94.74,0.008951645289360467
243,2.701570480909103,0.9735142641067505,77.55,94.78,0.008655106689143276
244,2.6734796676880275,1.0645010551452636,77.39,94.78,0.00836310257069858
245,2.6573632472600694,1.0307635427474975,77.44,94.79,0.00807566495556853
246,2.6825048544468024,1.0318786632537842,77.07,94.8,0.007792825364526757
247,2.6629811124923903,1.037585890197754,77.19,94.53,0.007514614814121747
248,2.6500042077822563,1.0097840889930725,77.75,94.66,0.007241063813275473
249,2.653865192181025,1.0271266537666321,77.39,94.67,0.006972202359937844
250,2.685679656114334,1.0631868045806885,77.35,94.62,0.006708059937796998
251,2.644717252865816,1.0031883682250977,77.69,94.9,0.006448665513046122
252,2.63117569348751,1.0246273831367492,77.83,94.87,0.00619404753120704
253,2.6517861561897473,0.9618240343093872,78.19,95.0,0.005944233914010717
254,2.689646396881495,1.0046115104675293,77.46,94.85,0.00569925205633542
255,2.649854816840245,1.023171511077881,77.51,94.84,0.005459128823202553
256,2.607049147899334,1.0093459934234619,78.04,94.85,0.005223890546830563
257,2.58754784266154,0.9750008453369141,78.25,94.95,0.004993563023747335
258,2.616456493658897,0.9723752801895141,78.14,95.02,0.004768171511961362
259,2.631810747965788,1.0297367456436157,78.04,94.86,0.004547740728191809
260,2.6430891315142313,1.031992079925537,78.18,94.91,0.004332294845158176
261,2.6308721187787176,0.9895987943649291,78.39,95.03,0.004121857488929374
262,2.5765084563157497,1.0117876883506776,78.27,94.89,0.003916451736332911
263,2.6233286414390955,0.9455610124588013,78.45,94.97,0.0037161001124243137
264,2.601237187630091,0.9869772478103638,78.21,95.04,0.0035208245880168744
265,2.604197410436777,0.9619777263641357,78.51,95.09,0.003330646577272399
266,2.581812356068538,0.9656034358978272,78.54,94.99,0.0031455869353528873
267,2.602189026429103,0.9543158024787903,78.58,95.04,0.002965665956133499
268,2.5901326555472153,1.0074608341217042,78.57,94.96,0.002790903369977138
269,2.5308737852634526,0.9663851219177246,78.41,95.03,0.00262131834157077
270,2.630969695555858,1.0200676027297975,78.29,95.02,0.0024569294678237993
271,2.575897785944816,0.9624197994232178,78.59,94.97,0.00229775477582874
272,2.5602000881464053,0.9641090650558471,78.66,95.25,0.0021438117208842982
273,2.67026108900706,0.967458562374115,78.59,95.16,0.0019951171845812316
274,2.59514729090226,0.9266888284683228,78.76,95.17,0.0018516874729510833
275,2.544733421313457,0.9906788381576538,78.54,95.18,0.0017135383146780299
276,2.5264196218588415,0.9776087646484375,78.74,95.02,0.0015806848593740894
277,2.6395826189945906,1.019287986755371,78.63,95.07,0.00145314167591775
278,2.5568842184849276,1.0317963287353515,78.44,95.05,0.0013309227508563515
279,2.6182792831689885,1.031311968231201,78.64,94.98,0.0012140414868723277
280,2.673514662644802,0.9272723552703858,78.63,95.17,0.0011025107013133903
281,2.609621081596766,1.028895793914795,78.69,95.06,0.000996342624787021
282,2.5802412778903276,0.9575279454231262,78.73,95.11,0.0008955488998192131
283,2.602554265658061,1.001177271080017,78.48,95.14,0.0008001405795777523
284,2.6376320221485234,1.0280218292236327,78.57,94.94,0.0007101281266601035
285,2.526981242497762,0.9452695707321167,78.67,95.25,0.0006255214119460928
286,2.5858940741954703,1.0091137510299684,78.74,95.16,0.0005463297135153984
287,2.5984579712916642,0.9858824470520019,78.59,95.19,0.00047256171563017744
288,2.621229027173458,0.9843411324501038,78.58,95.18,0.0004042255077826842
289,2.491605648321983,0.9696237079620361,78.75,95.21,0.00034132858380817976
290,2.5483000547457966,0.9551532668113708,78.8,95.21,0.00028387784106317693
291,2.5836507418216805,0.9245206729888916,78.9,95.27,0.0002318795796690156
292,2.5919819116592406,0.9746341312408447,78.72,95.18,0.00018533950182102903
293,2.5870886772106854,0.9673298858642578,78.76,95.25,0.00014426271116321752
294,2.5845656975721703,0.9728121845245361,78.89,95.18,0.00010865371222856342
295,2.6053111302546967,0.913191965675354,79.05,95.3,7.851640994508121e-05
296,2.579997434371557,0.9877580101013184,78.79,95.16,5.3854109207575135e-05
297,2.591122946066734,0.958792826461792,78.82,95.21,3.466951451524866e-05
298,2.5450680158077144,0.9695693601608276,78.96,95.21,2.096472967509925e-05
299,2.5492343954550916,0.9814454733848572,78.73,95.16,1.2741257571220404e-05
